ID,Weekly_Sales
1_21_2012-12-07,8911.7337627731
1_21_2012-12-14,10197.9762381747
1_21_2012-12-21,12213.4918829487
1_21_2012-12-28,9050.4992795346
1_21_2013-01-04,7047.10376748484
1_21_2013-01-11,6919.37800305099
1_21_2013-01-18,6872.83079439484
1_21_2013-01-25,6701.25482878249
1_21_2013-02-01,7674.41024217198
1_21_2013-02-08,8111.38064344021
1_21_2013-02-15,8556.22540127958
1_21_2013-02-22,7599.12244049852
1_21_2013-03-01,8876.25309202342
1_21_2013-03-08,7347.52636270258
1_21_2013-03-15,7611.26474508063
1_21_2013-03-22,6973.85813569647
1_21_2013-03-29,7664.25484359153
1_21_2013-04-05,8738.2583918354
1_21_2013-04-12,7075.84044137771
1_21_2013-04-19,6766.88796017605
1_21_2013-04-26,7293.39076124661
1_21_2013-05-03,7758.59845586189
1_21_2013-05-10,6995.69583592536
1_21_2013-05-17,6526.45749012613
1_21_2013-05-24,6740.61865332825
1_21_2013-05-31,7142.61587146682
1_21_2013-06-07,7164.66487396883
1_21_2013-06-14,6808.87321963812
1_21_2013-06-21,7452.24587590228
1_21_2013-06-28,6452.65521222704
1_21_2013-07-05,7154.71678987514
1_21_2013-07-12,6738.12795721401
1_21_2013-07-19,6634.34211894404
1_21_2013-07-26,6752.81511242483
1_22_2012-11-02,8984.77109276997
1_22_2012-11-09,7024.94732979648
1_22_2012-11-16,7529.45566692645
1_22_2012-11-23,20098.9740036797
1_22_2012-11-30,8951.51782621517
1_22_2012-12-07,9763.83812562044
1_22_2012-12-14,10411.2195803793
1_22_2012-12-21,14676.6312493164
1_22_2012-12-28,13169.8338627553
1_22_2013-01-04,9179.11033431831
1_22_2013-01-11,8680.77426212275
1_22_2013-01-18,6559.30418683953
1_22_2013-01-25,6015.19028027921
1_22_2013-02-01,11114.6076664138
1_22_2013-02-08,11776.7624198191
1_22_2013-02-15,11943.1040817414
1_22_2013-02-22,9205.86430241432
1_22_2013-03-01,11590.8511923676
1_22_2013-03-08,10570.2530692673
1_22_2013-03-15,8442.12850294548
1_22_2013-03-22,7573.76898690782
1_22_2013-03-29,8264.79379181499
1_22_2013-04-05,7369.29007459766
1_22_2013-04-12,6744.63806517653
1_22_2013-04-19,7126.2151168584
1_22_2013-04-26,6245.5487625647
1_22_2013-05-03,7729.95955065917
1_22_2013-05-10,6451.98060294762
1_22_2013-05-17,6588.38419761346
1_22_2013-05-24,6941.51049143809
1_22_2013-05-31,6562.38069916505
1_22_2013-06-07,6705.31102797308
1_22_2013-06-14,6759.04389851508
1_22_2013-06-21,6912.60729332162
1_22_2013-06-28,6427.71732016983
1_22_2013-07-05,6624.00462811627
1_22_2013-07-12,6079.02827057948
1_22_2013-07-19,6785.06565289687
1_22_2013-07-26,7524.44992226968
1_23_2012-11-02,24161.5305855465
1_23_2012-11-09,21720.0255556939
1_23_2012-11-16,19793.4100636683
1_23_2012-11-23,31922.2725729221
1_23_2012-11-30,25692.3131972782
1_23_2012-12-07,30678.3371839932
1_23_2012-12-14,33616.4605888879
1_23_2012-12-21,45483.8538636741
1_23_2012-12-28,34533.490206237
1_23_2013-01-04,17366.9014738849
1_23_2013-01-11,15847.0406441178
1_23_2013-01-18,14327.19284926
1_23_2013-01-25,14076.9251211302
1_23_2013-02-01,20912.5646713801
1_23_2013-02-08,24586.6301523788
1_23_2013-02-15,24785.6638802816
1_23_2013-02-22,20203.2384975402
1_23_2013-03-01,22147.7355056234
1_23_2013-03-08,21407.4610631815
1_23_2013-03-15,19597.0313733948
1_23_2013-03-22,20695.6166850211
1_23_2013-03-29,22256.5128626152
1_23_2013-04-05,22818.4994326106
1_23_2013-04-12,20455.8852893201
1_23_2013-04-19,20506.6286303127
1_23_2013-04-26,18553.8559946995
1_23_2013-05-03,21450.1347371845
1_23_2013-05-10,21854.6086005864
1_23_2013-05-17,18434.3997724137
1_23_2013-05-24,21109.9807033995
1_23_2013-05-31,23341.992552192
1_23_2013-06-07,23111.551825115
1_23_2013-06-14,23706.210752428
1_23_2013-06-21,25953.5086558167
1_23_2013-06-28,22128.4575925257
1_23_2013-07-05,21838.1505280881
1_23_2013-07-12,18642.3571086672
1_23_2013-07-19,18192.878882241
1_23_2013-07-26,18278.9057963191
1_24_2012-11-02,6747.83818105962
1_24_2012-11-09,6554.53517082545
1_24_2012-11-16,5415.65780221934
1_24_2012-11-23,11277.2341772422
1_24_2012-11-30,7610.59625558819
1_24_2012-12-07,9415.33541232311
1_24_2012-12-14,11351.8994479159
1_24_2012-12-21,12814.9528761959
1_24_2012-12-28,8334.25032069887
1_24_2013-01-04,4890.16147957546
1_24_2013-01-11,3546.54250679323
1_24_2013-01-18,3501.57874728666
1_24_2013-01-25,3849.87911082856
1_24_2013-02-01,7275.16080881472
1_24_2013-02-08,7896.94752515188
1_24_2013-02-15,7191.32175945024
1_24_2013-02-22,5896.75326775971
1_24_2013-03-01,6346.67673820157
1_24_2013-03-08,5800.4596124208
1_24_2013-03-15,4861.01748089304
1_24_2013-03-22,5566.38098333394
1_24_2013-03-29,5620.14044366919
1_24_2013-04-05,6585.19144032403
1_24_2013-04-12,5163.39743782067
1_24_2013-04-19,5601.80279835791
1_24_2013-04-26,4136.33506396065
1_24_2013-05-03,5274.33593487617
1_24_2013-05-10,4542.81304576506
1_24_2013-05-17,4364.04218804629
1_24_2013-05-24,4532.4189801145
1_24_2013-05-31,4180.925968749
1_24_2013-06-07,4087.04848859989
1_24_2013-06-14,3744.39191717586
1_24_2013-06-21,4000.52062314316
1_24_2013-06-28,4071.42853528239
1_24_2013-07-05,4321.39569546901
1_24_2013-07-12,4013.9950399138
1_24_2013-07-19,4690.95088461452
1_24_2013-07-26,5547.21470943327
1_25_2012-11-02,11993.2078850428
1_25_2012-11-09,10792.0806503234
1_25_2012-11-16,8738.8514632498
1_25_2012-11-23,12264.4594987279
1_25_2012-11-30,11078.3808617652
1_25_2012-12-07,12142.0315412247
1_25_2012-12-14,12224.9352688814
1_25_2012-12-21,15500.829230032
1_25_2012-12-28,9894.89410253838
1_25_2013-01-04,7523.79507842892
1_25_2013-01-11,6646.44855688691
1_25_2013-01-18,5660.84649543579
1_25_2013-01-25,6567.90858853056
1_25_2013-02-01,9609.34177394503
1_25_2013-02-08,9892.88838306127
1_25_2013-02-15,10740.3307747221
1_25_2013-02-22,10222.7305357799
1_25_2013-03-01,12096.2661262918
1_25_2013-03-08,12360.8088474254
1_25_2013-03-15,12629.6358375486
1_25_2013-03-22,12368.6618628851
1_25_2013-03-29,13441.9011585629
1_25_2013-04-05,13376.9419185583
1_25_2013-04-12,12077.7945836891
1_25_2013-04-19,10651.5382263797
1_25_2013-04-26,10689.4895277144
1_25_2013-05-03,12510.0462538957
1_25_2013-05-10,10565.1034536383
1_25_2013-05-17,10056.2517650503
1_25_2013-05-24,10404.5176519397
1_25_2013-05-31,11516.2116679768
1_25_2013-06-07,10575.5701185522
1_25_2013-06-14,10815.3182679975
1_25_2013-06-21,10544.5224702742
1_25_2013-06-28,10071.3044526485
1_25_2013-07-05,11187.6256104234
1_25_2013-07-12,8268.05995879198
1_25_2013-07-19,8822.293928242
1_25_2013-07-26,8303.36528553657
1_26_2012-11-02,8962.87327329677
1_26_2012-11-09,7801.10309151846
1_26_2012-11-16,6196.73244949098
1_26_2012-11-23,8705.1736754273
1_26_2012-11-30,7184.82548374215
1_26_2012-12-07,8029.48838548504
1_26_2012-12-14,9164.94884712794
1_26_2012-12-21,11335.4538707646
1_26_2012-12-28,7913.73025871893
1_26_2013-01-04,4224.68765816224
1_26_2013-01-11,4376.45754013107
1_26_2013-01-18,4502.17063352605
1_26_2013-01-25,4662.54172587671
1_26_2013-02-01,6944.20160631889
1_26_2013-02-08,8391.59775513356
1_26_2013-02-15,7801.65632994915
1_26_2013-02-22,7295.22158704752
1_26_2013-03-01,7791.08890632481
1_26_2013-03-08,7447.70840801171
1_26_2013-03-15,7137.90608634136
1_26_2013-03-22,6677.46247919847
1_26_2013-03-29,6808.11418517601
1_26_2013-04-05,7091.70201381903
1_26_2013-04-12,6361.34700270737
1_26_2013-04-19,6600.00028953109
1_26_2013-04-26,6073.81195054821
1_26_2013-05-03,6326.4464663691
1_26_2013-05-10,5667.01052977813
1_26_2013-05-17,5578.94175886799
1_26_2013-05-24,5428.42706495273
1_26_2013-05-31,5590.57657805931
1_26_2013-06-07,5258.87128465084
1_26_2013-06-14,5517.81186717765
1_26_2013-06-21,5622.50153416002
1_26_2013-06-28,5552.42443756305
1_26_2013-07-05,5480.38059626595
1_26_2013-07-12,4543.53299571198
1_26_2013-07-19,4823.55043511514
1_26_2013-07-26,4293.58120431903
1_27_2012-11-02,2131.03627286896
1_27_2012-11-09,2020.67495927076
1_27_2012-11-16,1874.64701021158
1_27_2012-11-23,2151.37435338508
1_27_2012-11-30,1954.13725557426
1_27_2012-12-07,2512.28408935465
1_27_2012-12-14,3771.46689403846
1_27_2012-12-21,4818.45630276557
1_27_2012-12-28,3789.68479395712
1_27_2013-01-04,1897.38751728768
1_27_2013-01-11,1750.64171860197
1_27_2013-01-18,1589.05839993205
1_27_2013-01-25,1144.28232278267
1_27_2013-02-01,2147.86924706072
1_27_2013-02-08,2231.1817509651
1_27_2013-02-15,2372.69438482224
1_27_2013-02-22,1765.83206726913
1_27_2013-03-01,1583.64018272066
1_27_2013-03-08,1549.98646495774
1_27_2013-03-15,1538.06829673946
1_27_2013-03-22,1391.23024865617
1_27_2013-03-29,1442.15338452242
1_27_2013-04-05,1392.88224703116
1_27_2013-04-12,1136.63504681821
1_27_2013-04-19,1119.11463280902
1_27_2013-04-26,1129.41006474308
1_27_2013-05-03,1132.90838142716
1_27_2013-05-10,984.563278912259
1_27_2013-05-17,1021.34617915673
1_27_2013-05-24,963.721005669963
1_27_2013-05-31,1076.8036203391
1_27_2013-06-07,1124.64973724838
1_27_2013-06-14,888.57748246453
1_27_2013-06-21,985.7595415937
1_27_2013-06-28,969.61109411437
1_27_2013-07-05,977.979501257768
1_27_2013-07-12,997.052557537391
1_27_2013-07-19,1125.30880737229
1_27_2013-07-26,962.635699687128
1_28_2012-11-02,933.735503132129
1_28_2012-11-09,790.142882662378
1_28_2012-11-16,672.635505293855
1_28_2012-11-23,556.994962457566
1_28_2012-11-30,698.818810055756
1_28_2012-12-07,826.952254109108
1_28_2012-12-14,861.132492396824
1_28_2012-12-21,899.954678670653
1_28_2012-12-28,719.805162411602
1_28_2013-01-04,576.165782556515
1_28_2013-01-11,564.871926250763
1_28_2013-01-18,655.976220595243
1_28_2013-01-25,663.508433018757
1_28_2013-02-01,602.166236245963
1_28_2013-02-08,739.459783132139
1_28_2013-02-15,839.719326490472
1_28_2013-02-22,701.145847030612
1_28_2013-03-01,641.541917039808
1_28_2013-03-08,651.103256515482
1_28_2013-03-15,555.663614657308
1_28_2013-03-22,507.424603274887
1_28_2013-03-29,536.829950063755
1_28_2013-04-05,636.068205153129
1_28_2013-04-12,441.543208993183
1_28_2013-04-19,588.098218129959
1_28_2013-04-26,472.200145299737
1_28_2013-05-03,564.958180951999
1_28_2013-05-10,475.582323055515
1_28_2013-05-17,449.902828453326
1_28_2013-05-24,334.361116599007
1_28_2013-05-31,379.418002173518
1_28_2013-06-07,431.919636319084
1_28_2013-06-14,408.102453114698
1_28_2013-06-21,357.937071071096
1_28_2013-06-28,435.44625451926
1_28_2013-07-05,426.542374050978
1_28_2013-07-12,351.406447376513
1_28_2013-07-19,345.054251344433
1_28_2013-07-26,291.296053243784
1_29_2012-11-02,4936.37424991462
1_29_2012-11-09,4530.96544163928
1_29_2012-11-16,4371.15717252348
1_29_2012-11-23,5637.47575370274
1_29_2012-11-30,5521.80600164152
1_29_2012-12-07,6381.26605746635
1_29_2012-12-14,7875.21160569245
1_29_2012-12-21,10967.52528474
1_29_2012-12-28,8909.79995081161
1_29_2013-01-04,4219.7651569976
1_29_2013-01-11,4074.66642051692
1_29_2013-01-18,3748.32216832997
1_29_2013-01-25,3571.992025971
1_29_2013-02-01,5596.66682750625
1_29_2013-02-08,7065.72101042797
1_29_2013-02-15,7286.90776863398
1_29_2013-02-22,5033.55514327345
1_29_2013-03-01,5119.67395252092
1_29_2013-03-08,4735.8893931595
1_29_2013-03-15,4412.17350460666
1_29_2013-03-22,3884.28502773542
1_29_2013-03-29,4112.15080371883
1_29_2013-04-05,4151.82515406993
1_29_2013-04-12,3629.08536042293
1_29_2013-04-19,3754.1406928884
1_29_2013-04-26,3801.37886904637
1_29_2013-05-03,5056.36738467931
1_29_2013-05-10,4621.51265619596
1_29_2013-05-17,3765.46054650271
1_29_2013-05-24,3286.91581722532
1_29_2013-05-31,3844.91911835517
1_29_2013-06-07,3874.67608822679
1_29_2013-06-14,3606.35782863554
1_29_2013-06-21,3384.32911440277
1_29_2013-06-28,3762.41694231721
1_29_2013-07-05,4143.48808462478
1_29_2013-07-12,3531.10120832667
1_29_2013-07-19,3585.03897943301
1_29_2013-07-26,3226.38278534286
1_30_2012-11-02,2467.67015995974
1_30_2012-11-09,2388.91434325865
1_30_2012-11-16,1950.9051895863
1_30_2012-11-23,2877.5247576478
1_30_2012-11-30,2213.15650530964
1_30_2012-12-07,2213.52576735421
1_30_2012-12-14,2255.36143148418
1_30_2012-12-21,2622.69899087042
1_30_2012-12-28,2090.23881681967
1_30_2013-01-04,2318.55502177475
1_30_2013-01-11,1978.93318790613
1_30_2013-01-18,2551.20565009152
1_30_2013-01-25,2417.67102620294
1_30_2013-02-01,3074.91877372772
1_30_2013-02-08,3965.44384847994
1_30_2013-02-15,3862.436430262
1_30_2013-02-22,3162.27772519995
1_30_2013-03-01,4246.1697074018
1_30_2013-03-08,4019.41570561634
1_30_2013-03-15,3641.51539912638
1_30_2013-03-22,3515.32682047799
1_30_2013-03-29,3433.14805000986
1_30_2013-04-05,3790.05529586298
1_30_2013-04-12,3641.15251786412
1_30_2013-04-19,3304.15492472535
1_30_2013-04-26,2967.85146547849
1_30_2013-05-03,4107.77759400943
1_30_2013-05-10,2894.02917367058
1_30_2013-05-17,2964.08222962911
1_30_2013-05-24,3079.03114123258
1_30_2013-05-31,3511.16641422688
1_30_2013-06-07,3656.54288893079
1_30_2013-06-14,2804.47104846666
1_30_2013-06-21,2915.48507433105
1_30_2013-06-28,3471.09409440614
1_30_2013-07-05,3390.00850001157
1_30_2013-07-12,2973.50591311777
1_30_2013-07-19,2992.81284397483
1_30_2013-07-26,2851.22871471152
1_31_2012-11-02,1588.47926357496
1_31_2012-11-09,1559.07561762737
1_31_2012-11-16,1399.07206054171
1_31_2012-11-23,1494.76848004723
1_31_2012-11-30,1838.39732398866
1_31_2012-12-07,2781.38976046759
1_31_2012-12-14,3239.25699493534
1_31_2012-12-21,4058.88810293938
1_31_2012-12-28,3058.68177524604
1_31_2013-01-04,1981.29491570881
1_31_2013-01-11,1930.64916564423
1_31_2013-01-18,1614.34738951228
1_31_2013-01-25,1549.96265082231
1_31_2013-02-01,2136.01494706243
1_31_2013-02-08,2027.18508174474
1_31_2013-02-15,2096.50677168758
1_31_2013-02-22,1890.2774438454
1_31_2013-03-01,2413.0277264245
1_31_2013-03-08,1974.58712534051
1_31_2013-03-15,1595.78224983434
1_31_2013-03-22,1824.97747746514
1_31_2013-03-29,1530.35952673752
1_31_2013-04-05,1498.18474185092
1_31_2013-04-12,1368.12775720495
1_31_2013-04-19,1289.81542421465
1_31_2013-04-26,1201.75549640805
1_31_2013-05-03,1394.08490092313
1_31_2013-05-10,1592.60679103914
1_31_2013-05-17,1240.8839342597
1_31_2013-05-24,1104.132227449
1_31_2013-05-31,1277.90473611639
1_31_2013-06-07,1373.6258019585
1_31_2013-06-14,1105.28482418866
1_31_2013-06-21,1228.53650944261
1_31_2013-06-28,1164.91359142144
1_31_2013-07-05,1477.62154312614
1_31_2013-07-12,2752.9529918972
1_31_2013-07-19,2605.4313873238
1_31_2013-07-26,3319.11305604795
1_32_2012-11-02,7436.71526532266
1_32_2012-11-09,6939.61378607609
1_32_2012-11-16,4712.15536875975
1_32_2012-11-23,8804.53047366175
1_32_2012-11-30,7905.0476794575
1_32_2012-12-07,11740.066154361
1_32_2012-12-14,16135.4769052924
1_32_2012-12-21,27651.3228167943
1_32_2012-12-28,21430.2788050023
1_32_2013-01-04,5700.46292783387
1_32_2013-01-11,5469.9108458197
1_32_2013-01-18,4863.45337855637
1_32_2013-01-25,5675.10584544838
1_32_2013-02-01,8272.36045505162
1_32_2013-02-08,12956.1338693766
1_32_2013-02-15,21557.0512660348
1_32_2013-02-22,8472.61847568902
1_32_2013-03-01,7602.81221231316
1_32_2013-03-08,7479.81471501559
1_32_2013-03-15,6813.99502717862
1_32_2013-03-22,6701.45412254195
1_32_2013-03-29,7135.60796890402
1_32_2013-04-05,7510.42596249667
1_32_2013-04-12,6422.49433201595
1_32_2013-04-19,5880.62894070834
1_32_2013-04-26,6351.33556512083
1_32_2013-05-03,8313.32101223974
1_32_2013-05-10,11823.3170827987
1_32_2013-05-17,9103.07632542638
1_32_2013-05-24,7831.37248318482
1_32_2013-05-31,6215.32352878937
1_32_2013-06-07,7273.39557089114
1_32_2013-06-14,5630.12711694025
1_32_2013-06-21,7522.68461247949
1_32_2013-06-28,5888.33924946909
1_32_2013-07-05,7210.134186918
1_32_2013-07-12,6016.30765425337
1_32_2013-07-19,5175.78321901444
1_32_2013-07-26,5653.40092009857
1_33_2012-11-02,6804.15787750066
1_33_2012-11-09,6238.5517516524
1_33_2012-11-16,4946.09089948248
1_33_2012-11-23,11242.5905004553
1_33_2012-11-30,7849.87451569727
1_33_2012-12-07,9305.39329580262
1_33_2012-12-14,10526.3563432754
1_33_2012-12-21,12949.9806247892
1_33_2012-12-28,8655.16884604873
1_33_2013-01-04,4235.77905485196
1_33_2013-01-11,3315.24703493901
1_33_2013-01-18,2908.67830183695
1_33_2013-01-25,2758.7911101567
1_33_2013-02-01,6068.20575269856
1_33_2013-02-08,7037.38292521527
1_33_2013-02-15,6977.29549926436
1_33_2013-02-22,5760.59759879115
1_33_2013-03-01,5772.59765940857
1_33_2013-03-08,5670.77614814298
1_33_2013-03-15,5825.77736888637
1_33_2013-03-22,5172.08452508866
1_33_2013-03-29,5203.9625822793
1_33_2013-04-05,5975.37801699467
1_33_2013-04-12,5161.71459841684
1_33_2013-04-19,5280.75837397557
1_33_2013-04-26,4299.80815021088
1_33_2013-05-03,5014.10123574016
1_33_2013-05-10,4832.87191284135
1_33_2013-05-17,4431.12853400746
1_33_2013-05-24,5444.46658149769
1_33_2013-05-31,5087.57628388722
1_33_2013-06-07,4823.35996527771
1_33_2013-06-14,4509.08184884344
1_33_2013-06-21,4033.52382488806
1_33_2013-06-28,4682.34713345677
1_33_2013-07-05,4855.49375837928
1_33_2013-07-12,4394.71132037077
1_33_2013-07-19,5766.94657712104
1_33_2013-07-26,6522.54231651163
1_34_2012-11-02,12592.8108696734
1_34_2012-11-09,11760.5567133274
1_34_2012-11-16,10431.9920071615
1_34_2012-11-23,15380.2552037136
1_34_2012-11-30,11154.0788484426
1_34_2012-12-07,13928.9642216692
1_34_2012-12-14,15296.6792193181
1_34_2012-12-21,16224.6668218092
1_34_2012-12-28,12834.3353508651
1_34_2013-01-04,9514.3305207054
1_34_2013-01-11,8532.38376869845
1_34_2013-01-18,8336.64339863825
1_34_2013-01-25,8226.64576145216
1_34_2013-02-01,11331.4533869962
1_34_2013-02-08,14530.2905865063
1_34_2013-02-15,14031.8030721356
1_34_2013-02-22,13170.3478411684
1_34_2013-03-01,14427.4843153244
1_34_2013-03-08,12910.1429464811
1_34_2013-03-15,13703.962319506
1_34_2013-03-22,13232.3774125923
1_34_2013-03-29,13453.4698722013
1_34_2013-04-05,14865.1421091472
1_34_2013-04-12,14708.6015721628
1_34_2013-04-19,12788.2745146376
1_34_2013-04-26,13107.2436696039
1_34_2013-05-03,14768.0800612653
1_34_2013-05-10,14813.0119694095
1_34_2013-05-17,13975.5198096729
1_34_2013-05-24,13368.6993044281
1_34_2013-05-31,14538.6650676686
1_34_2013-06-07,15177.3856296961
1_34_2013-06-14,11994.9624350039
1_34_2013-06-21,11565.6201871596
1_34_2013-06-28,12628.495779339
1_34_2013-07-05,14252.9904722602
1_34_2013-07-12,11052.4425668582
1_34_2013-07-19,10349.4981539627
1_34_2013-07-26,9890.45936980542
1_35_2012-11-02,2419.38335904768
1_35_2012-11-09,2196.6196925723
1_35_2012-11-16,2242.87664339283
1_35_2012-11-23,2669.36828926553
1_35_2012-11-30,2128.78840808139
1_35_2012-12-07,2608.40003350748
1_35_2012-12-14,2662.71613290408
1_35_2012-12-21,3098.02538115021
1_35_2012-12-28,2308.28330973227
1_35_2013-01-04,1717.55281531621
1_35_2013-01-11,1717.4519970815
1_35_2013-01-18,1574.39657095176
1_35_2013-01-25,1216.45841858565
1_35_2013-02-01,2423.4318488795
1_35_2013-02-08,2831.62087595159
1_35_2013-02-15,2264.53268843106
1_35_2013-02-22,2141.93801971411
1_35_2013-03-01,2413.35744016302
1_35_2013-03-08,2150.1663654532
1_35_2013-03-15,2575.21434963545
1_35_2013-03-22,2435.36107290156
1_35_2013-03-29,2585.08131595218
1_35_2013-04-05,2896.84683010256
1_35_2013-04-12,2794.81877138659
1_35_2013-04-19,2354.20879694105
1_35_2013-04-26,2602.87685579906
1_35_2013-05-03,2712.00694466065
1_35_2013-05-10,2905.11508387329
1_35_2013-05-17,2545.30211063238
1_35_2013-05-24,2301.91922894663
1_35_2013-05-31,2587.95196666624
1_35_2013-06-07,2524.83449935401
1_35_2013-06-14,2189.77400712517
1_35_2013-06-21,1976.53854199373
1_35_2013-06-28,2363.12378146447
1_35_2013-07-05,2248.74313250297
1_35_2013-07-12,1801.78232000169
1_35_2013-07-19,1938.30474035897
1_35_2013-07-26,1771.1230171298
1_36_2012-11-02,1832.89502037039
1_36_2012-11-09,1519.99497041751
1_36_2012-11-16,1173.09983910605
1_36_2012-11-23,1606.76900024535
1_36_2012-11-30,1782.2149984179
1_36_2012-12-07,2690.46694009625
1_36_2012-12-14,2784.64232774102
1_36_2012-12-21,3637.23327583753
1_36_2012-12-28,3149.9697144448
1_36_2013-01-04,982.85845633663
1_36_2013-01-11,834.165776348603
1_36_2013-01-18,642.586218909534
1_36_2013-01-25,549.171519039915
1_36_2013-02-01,1532.13756199062
1_36_2013-02-08,1943.03203121076
1_36_2013-02-15,1290.78444620682
1_36_2013-02-22,687.203290407723
1_36_2013-03-01,761.472434241606
1_36_2013-03-08,1010.66453622861
1_36_2013-03-15,1289.51358467999
1_36_2013-03-22,1423.27570891365
1_36_2013-03-29,1651.9334496831
1_36_2013-04-05,1426.22052122309
1_36_2013-04-12,1563.804379468
1_36_2013-04-19,1197.66123521248
1_36_2013-04-26,1296.59808224918
1_36_2013-05-03,1750.00215661059
1_36_2013-05-10,1806.92455626228
1_36_2013-05-17,2023.81228175938
1_36_2013-05-24,3601.73749298922
1_36_2013-05-31,4661.42233342439
1_36_2013-06-07,2919.77727229789
1_36_2013-06-14,3000.76386940487
1_36_2013-06-21,2854.1088101952
1_36_2013-06-28,3006.87379706684
1_36_2013-07-05,3431.30142774338
1_36_2013-07-12,1137.7221186588
1_36_2013-07-19,1390.13017618859
1_36_2013-07-26,1034.07920431904
1_37_2012-11-02,2702.56148290103
1_37_2012-11-09,3036.64195116356
1_37_2012-11-16,2544.63652140879
1_37_2012-11-23,2704.37528184991
1_37_2012-11-30,2452.65072362765
1_37_2012-12-07,2614.00637347824
1_37_2012-12-14,2349.70680354436
1_37_2012-12-21,2307.78810656924
1_37_2012-12-28,2192.47283064118
1_37_2013-01-04,2846.84682809825
1_37_2013-01-11,2508.611949008
1_37_2013-01-18,2236.30201786039
1_37_2013-01-25,1957.22476187106
1_37_2013-02-01,3205.47168941149
1_37_2013-02-08,3482.25772675732
1_37_2013-02-15,3528.36376812207
1_37_2013-02-22,2851.68758915319
1_37_2013-03-01,3061.09073056629
1_37_2013-03-08,3249.90714759819
1_37_2013-03-15,2466.27451543542
1_37_2013-03-22,2619.10656191983
